"name","is_subjective","text"
393,0,"when she decides to cancel her only holiday with tor and go on a self-development course with per instead , the passive bystander tor realises he's going to have to stand up and be a man . "
394,1,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do . "
395,0,"in fact , sean has made the mistake of lending eddie $25 , 000 to cover his profligate spending . "
397,1,"more of an intriguing curiosity than a gripping thriller . "
398,1,"i can't remember the last time i saw a movie where i wanted so badly for the protagonist to fail . "
399,1,"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them . "
400,0,"jacki ( gina gershon ) , sexy punk rocker and lead singer of the all-girl band clamdandy , is at a crossroads . "
401,0,"in the 1870s , jacobina , daughter of german immigrants to southern brazil , starts to break with both the catholic and lutheran churches to preach body healing through soul cleansing . "
402,0,"upon arrival at the space station orbiting an ocean world called solaris a psychologist discovers that the commander of an expedition to the planet has died mysteriously . "
403,1,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . "
404,1,"this is a movie that made me smile for two hours straight . "
406,1,"upper west sidey exercise in narcissism and self-congratulation disguised as a tribute . "
407,0,"father benito has been receiving financial help from the region's drug lord for the construction of a new health clinic . "
408,0,"francis takes advantage of his wife success and reputation to bring his ambitious casino project of its feet . "
411,1,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare . "
412,1,"turns out to be much more complex than the originally released gem . "
413,0,"two college grads land an entry level mafia job driving a retiring don's car cross country . "
414,0,"the interviewees , who represent diverse relationships to and perspectives on marriage , use their own stories to explain why the filmmakers - long-term partners interested in starting a family - should or should not wed . "
415,0,"they work things out ( somewhat ) during a night in the emergency room . "
416,1,"was i scared ? only at the prospect of beck's next project . let's see , a haunted house , a haunted ship , what's next . . . ghost blimp ? "
417,1," . . . familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) franc . reyes' word processor . "
418,1,"the film is surprisingly well-directed by brett ratner , who keeps things moving well -- at least until the problematic third act . "
419,0,"everyone around graham has their reasons why he should or shouldn't fully recover . . . "
421,0,"but throughout these years , she keeps in touch with her mother via letters to prison . "
422,0,"this moving documentary tells the story of thomas and his relationship with blalock , one that ushered in advances in surgery that are still in existence today . "
423,1,"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake . "
424,1,"gets under the skin of a man who has just lost his wife . "
425,0,"a faction of political separatists , led by count dooku , attempts to assassinate her . "
426,0,"and francis promises , that after the casino is built , he will have time for children . "
427,1," . it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . . "
428,0,"people often will blame the world for keeping them from being able to live their dreams . "
429,1,"too ordinary to restore [harmon] to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience . "
430,0,"martian children are captivated by terran television shows which talk about our ole pal , kris kringle . "
431,1,"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around . "
432,1,"miyazaki has provided another triumph , and , in the midst of the quality fall-off of disney's in-house animated projects , a reason for animation-lovers to rejoice . "
