"name","is_positive","text"
344,0,"mommie dearest was already cementing its place in camp cinema history ."
346,1,"but although disney's motives in the reissue of the little mermaid were self-serving and protectionist , the real winner is the public ."
347,1,"half drugged out of his mind , he sits there reclining back in a chair talking about his son's death from castor's perspective - "" doesn't it just break your heart ."
348,1,"confidential "" and "" the insider "" -- essentially his job is to grunt heroically -- but his voice , which has a richard burton resonance textured by a clint eastwood rasp , is perfect for the genre ."
349,1,"gibson plays benjamin martin , the lionized french and indian war veteran , who , at the beginning of the film , is emotionally suffering after his loving wife passed away ."
350,1,"rivka goes on the sly and finds out that it is her husband who is sterile , but she cannot tell him that because of their religion ."
351,1,"now it is 13 years later , and broderick has another high school comedy , election , to show the world ."
352,1,""" 
 "" the adventures of felix "" does not reinvent the road movie , but it does provide a charismatic telling of a young man's journey to find himself and , to his surprise , his discovery is dramatically different than he expected at the beginning ."
354,0,"its also a damn shame that the makeup magic of rick baker -- who worked on the original nutty professor and won an academy award for his work on an american werewolf in london -- and amazing digital special effects that enabled murphy to interact with himself in such beautiful motions are built around such a lame story line ."
357,0,"i personally believe that sandler is probably a very talented comedian , it's just that so far he hasn't been able to find the right film to showcase his talents ."
358,0,"well ok , we don't actually expect either of those things to be great in a horror film ."
359,0,"this is jodie foster's first movie since the jaw-droppingly brilliant contact came out more than two years ago and it isn't the best choice to show off her acting chops ."
362,1,"arguably more than any other living actor , harris , who also plays _pollock_ , embodies the archetypal working stiff , and his blue-collar demystification of pollock's labour-intensive art , both as performer and director , makes for unpretentious cinema ."
363,0,""" 
but i know that's bunk-you're going to see whatever movies you want to no matter what i say ."
364,1,"the humor is dry and aimed at both the cynicism and the goodness in all of us ."
365,1,"his character is initially so slimy , and giamatti himself just looks so shifty , that you expect to laugh before he even says anything ."
368,1,""" hedwig and the angry inch "" surrounds a weird , funny and touching story with a knockout series of songs performed by an exceptional cast ."
369,0,"quite frankly , i don't see the appeal , so when a director shows me a point-of-view shot of a junkie , complete with tipsy camera angles and echoing voices , i am left somewhat unimpressed ."
372,1,"he is driven by something else , something deeper that he shares in common with the grieving parents ."
374,0,"i expected that fact to play a key part somewhere down the line , but it ended up being a set-up for nothing ."
376,1,"elizabeth , also featuring geoffrey rush and richard attenborough , is my pick for the best picture of 1998 award ."
377,1,"he embodies grady , a craggy old writer with a predilection for pot and pink bathrobes ."
378,0,"it turns out that one of the teens had been attacked by jason earlier in her life ( which must have been between parts 1 and 2 ) so why she has returned to crystal lake one day after a new batch of murders is beyond me ."
379,1,"in this movie , however , he seems much less interested in income redistribution than in fighting for his king and country ."
380,1,"yet , when he is talked about in the media , he is generally thought of as an actor who played one type of role : the nice guy ."
382,1,"ve bujold ) and young daughter amy ( blackman ) , both look up to him beaming with joy ."
383,0,""" virus "" mostly takes place on a large , abandoned cruiser , and mostly at night until the dawn , and mostly without the use of lights , not so much for the productivity of the alien creatures in their pursuit of their human prey , but more so because , as the hollywood cliche seems to go , "" if it's dark enough , then the special effects will be more believable ."
385,1,"bowfinger takes it's sweet time getting started , but when the plot switches into high gear , great things happen ."
387,1,"the fascists have stepped up their race initiatives , which is bad news for the jewish guido and his new son giosue ( giorgio cantarini ) , who are rounded up and shipped off to a concentration camp ."
